matricula_hash,contest,Porcentagem media de problemas aceitos por contest,Porcentagem media de problemas que tiveram alguma tentativa por contest,Media do numero de submissoes em problemas aceitos,Porcentagem media de problemas sem submissoes por contest,Porcentagem media de problemas que tiveram poucas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e nao foram aceitos por contest,Porcentagem media de problemas que tiveram poucas tentativas e foram aceitos por contest,Porcentagem media de problemas que tiveram muitas tentativas e foram aceitos por contest,Porcentagem media de submissoes como 'Wrong Answer' por contest,Porcentagem media de submissoes como 'Compilation Error' por contest,Porcentagem media de submissoes como 'Presentation Error' por contest,Porcentagem media de submissoes como 'Runtime Error' por contest,Porcentagem media de submissoes como 'Time Limit Exceeded' por contest,Reprovado
54e9cd228a0a3e4f7416c50c32fbdb090a4f5b771eb6ad56adc91ccc6c2477e1,2,83.33,83.34,2.09,16.67,0.0,0.0,83.34,0.0,52.78,0.0,0.0,0.0,0.0,0
876704efd4073d369618d81e7d687236ff386106d1a51fcaad6d0a4944d5662a,2,76.19,76.19,2.2,23.81,0.0,0.0,76.19,0.0,50.0,0.0,0.0,0.0,0.0,0
71cdd2451208520d6fc0c93383be0bd341bc11d3307470e0cca5855b15bbb0fd,2,53.57,69.05,2.29,30.95,15.48,0.0,53.57,0.0,62.02,3.85,0.0,0.0,0.0,0
ef85ae636a77b1e1b2579bfa5b098d63b5ec0b012b69680ab8a778e01712887e,2,59.52,59.52,2.0,40.48,0.0,0.0,59.52,0.0,19.84,18.25,14.29,0.0,0.0,0
8a47830a151b0896ecd61b48ff91e24a8ab274c75ce762709d9f047024fd19df,2,22.62,61.91,1.0,38.1,39.28,0.0,22.62,0.0,50.0,6.25,25.0,0.0,0.0,1
9d37538a93fd031e2ab6caedebd9d57a09ad5771d6e558ec8313754fc68b87fe,2,36.9,52.38,2.0,47.62,15.48,0.0,36.91,0.0,40.0,0.0,22.5,0.0,0.0,0
ff79985b0ae07115f540c9631493b3615e65fef7b4ac30a1af654433fd17d36b,2,83.33,83.34,1.45,16.67,0.0,0.0,83.34,0.0,26.67,0.0,5.0,0.0,0.0,1
af83debb674c7ad0c8a18ced68b9cebc24116cc43170ab88a8e8aac803af0e09,2,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5aabcc72bb3cef7afa9a7b81ceefc0a8c54ae6911b2113a5319992f2f1464f78,2,59.52,75.0,1.62,25.0,15.48,0.0,59.52,0.0,38.1,7.14,7.14,0.0,0.0,0
7ae1144fa4836e80c9b4ceaaf4d5c076471cb0a5248bb2e7b9f67fbb9afbc423,2,22.62,45.23,3.0,54.76,22.62,0.0,22.62,0.0,72.79,8.82,0.0,0.0,0.0,1
